USER_NAME,OBJECT_NAME,OBJECT_PATH,QUERY_NAME,DATASOURCE,DB_USER,TABLE_NAME,TABLE_SHORT_NAME,SCHEMA_NAME
storgerson,Club type inventory matrix_,/Accounting/Sales & Marketing Accounting/Club type inventory matrix_,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,DDH-EBV Clarity CC Cost List,/Accounting/JOBS_AUTOMATED_ACCT/DDH-EBV Clarity CC Cost List,DDH-EBV Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,EU ACT contracts w prior SUS Status for the period.bqy,/Accounting/Finance and Accounting EU/EU ACT contracts w prior SUS Status for the period.bqy,Query2,AUSLIVE,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,FDI Fulfillment Audit,/Accounting/Audit Queries/FDI Fulfillment Audit,Chg Date Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,FDI Fulfillment Audit,/Accounting/Audit Queries/FDI Fulfillment Audit,FDI Fulfillment Audit Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,Foreclosure Count,/Accounting/JOBS_AUTOMATED_ACCT/Foreclosure Count,Foreclosure Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,Passport LIT,/Accounting/JOBS_AUTOMATED_ACCT/Passport LIT,Passport LIT Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,Pender Points at Month End,/Accounting/JOBS_AUTOMATED_ACCT/Pender Points at Month End,Pender Points Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,SDR Mbr End Date Audit,/Accounting/Audit Queries/SDR Mbr End Date Audit,SAM Mbr End Date Match Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,SDR Mbr End Date Audit,/Accounting/Audit Queries/SDR Mbr End Date Audit,SDR Mbr End Date Audit Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,SOP_CONTR_DPYMT - JOB,/Accounting/JOBS_AUTOMATED_ACCT/SOP_CONTR_DPYMT - JOB,Query AUSLIVE CONTR PYMT,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,SOP_ME_STATUS,/Accounting/JOBS_AUTOMATED_ACCT/SOP_ME_STATUS,SOP ME Status,AUSLIVE,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,Sampler Conversion Status Exceptions Job,/Accounting/Audit Queries/Sampler Conversion Status Exceptions Job,Samp Cash w no Excep Code Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,Sampler Conversion Status Exceptions Job,/Accounting/Audit Queries/Sampler Conversion Status Exceptions Job,Sampler Contracts Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,Sampler Conversion Status Exceptions Job,/Accounting/Audit Queries/Sampler Conversion Status Exceptions Job,VOI Flip Contracts Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
storgerson,Sampler LIT,/Accounting/JOBS_AUTOMATED_ACCT/Sampler LIT,Sampler LIT Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
svchyperion,Z_MIN_SOLD_NEW,/_IT_MKT/HYPERION_ARCHIVE/Z_MIN_SOLD_NEW,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
svchyperion,Z_SEV_EXCLUDE,/_IT_MKT/DAILY/Z_SEV_EXCLUDE,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
tihall,Weekly CIR HLD Report,/Financial Services/DRFS/CollectionsRpts/Accounts in CIR HLD Report/Weekly CIR HLD Report,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,NAV AGENT UNASSIGNED,/_IT_MKT/NAV/NAV AGENT UNASSIGNED,AUSLIVE SAMPLER TO ACTIVATE2,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,NAV REP STATUS REPORT,/_IT_MKT/NAV/NAV REP STATUS REPORT,NAV RESERVAIONS,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,NAV REP STATUS REPORT,/_IT_MKT/NAV/NAV REP STATUS REPORT,NAV SAMPLER,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,NAV REP STATUS REPORT,/_IT_MKT/NAV/NAV REP STATUS REPORT,NAV SHOW TOURS,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,NMCL_OWN_MEM_PII_MIX,/_IT_MKT/SWAT/NMCL_OWN_MEM_PII_MIX,Query AUSLIVE,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,NMCL_SAMPLER_EU_Z_PHONE,/_IT_MKT/EU/NMCL_SAMPLER_EU_Z_PHONE,AUSLIVE SAMPLER TO ACTIVATE,AUSLIVE,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,THE_OWNER KITS 2012 AXNEW,/_IT_MKT/ACXIOM/THE_OWNER KITS 2012 AXNEW,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,THE_OWNER KITS 2012 AXNEW,/_IT_MKT/ACXIOM/THE_OWNER KITS 2012 AXNEW,Query Sampler Agent CONTR,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,THE_OWNER_KITS_NOT_SENT_ADDR_UNDELIVABLE AXNEW,/_IT_MKT/ACXIOM/THE_OWNER_KITS_NOT_SENT_ADDR_UNDELIVABLE AXNEW,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,Z_DRI_OWN_MEM_ROLLUP_DELQ_PRIOR_YEARS,/_IT_MKT/HYPERION_ARCHIVE/Z_DRI_OWN_MEM_ROLLUP_DELQ_PRIOR_YEARS,Query2,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,Z_EBV,/_IT_MKT/SWAT/Z_EBV,Query2,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,Z_NAV_DEPLOYED_STAGE,/_IT_MKT/NAV/Z_NAV_DEPLOYED_STAGE,AUSLIVE SAMPLER TO ACTIVATE2,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,Z_SAMPLER_EARLY_CONVERSIONS,/_IT_MKT/NAV/Z_SAMPLER_EARLY_CONVERSIONS,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
ttrujillo,Z_TAC_OWNER_TO_BOOK AXNEW_PII_NOT,/_IT_MKT/SWAT/Z_TAC_OWNER_TO_BOOK AXNEW_PII_NOT,Query ACT SAMPLER,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
vventura,Updated Club Inventory Contract Report ver 08-28-2012.bqy,/Yield Management/Reservations/Contact Center/Updated Club Inventory Contract Report ver 08-28-2012.bqy,Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/120 DPD Queries/MPP,Future_sched,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/120 DPD Queries/MPP,Future_sched2,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/120 DPD Queries/MPP,Future_sched5,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/120 DPD Queries/MPP,Future_sched6,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/120 DPD Queries/MPP,MMP_Participants_Daily,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/120 DPD Queries/MPP,MMP_Participants_Daily2,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/120 DPD Queries/MPP,MMP_Pop,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/120 DPD Queries/MPP,MMP_Pop2,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/120 DPD Queries/MPP,Raw_trans,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/YC LAB/MPP,Future_sched,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/YC LAB/MPP,Future_sched2,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/YC LAB/MPP,Future_sched3,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/YC LAB/MPP,Future_sched4,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/YC LAB/MPP,Future_sched5,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/YC LAB/MPP,MMP_Pop2,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/YC LAB/MPP,PMT_SCHED_YTD,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/YC LAB/MPP,PMT_SCHED_YTD2,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
yachavez,MPP,/Financial Services/DRFS/YC LAB/MPP,Raw_trans,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT,P_CONTRACT,PREMIER
APeterson,021-NMC_FLASH_The- Split Tour,/NMC/021-NMC_FLASH_The- Split Tour,Query Sales and Rec,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
APeterson,021-NMC_FLASH_The- Split Tour,/NMC/021-NMC_FLASH_The- Split Tour,Query with SUS,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
APeterson,Atlas Contracts attached to wrong tour,/NMC/Atlas Contracts attached to wrong tour,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
APeterson,DRINCCC VPG X-Check NEW,/NMC/DRINCCC VPG X-Check NEW,Query 2009 Sales,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
APeterson,Sampler New Owner Letter,/NMC/Sampler New Owner Letter,Query Sampler Contracts,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BHarris,IntroLeisureOwnerFamiliesAnalysis.bqy,/Club Operations/PMR Data Conversion/IntroLeisureOwnerFamiliesAnalysis.bqy,Member Count - Date 1,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BHarris,IntroLeisureOwnerFamiliesAnalysis.bqy,/Club Operations/PMR Data Conversion/IntroLeisureOwnerFamiliesAnalysis.bqy,Member Count - Date 2,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BHarris,RecoverySummarynew.bqy,/Club Operations/PMR Data Conversion/RecoverySummarynew.bqy,RUN LAST,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BLove,Atlas Multiple Duplicate History IDs_,/_IT_MKT/DAILY/Atlas Multiple Duplicate History IDs_,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BLove,Atlas Multiple Duplicate History IDs_,/_IT_MKT/DAILY/Atlas Multiple Duplicate History IDs_,Query History with Mult,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BLove,Atlas Sold missing MKT Program_,/_IT_MKT/DAILY/Atlas Sold missing MKT Program_,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BLove,Atlas_Test_Contr_Substat_,/_IT_MKT/DAILY/Atlas_Test_Contr_Substat_,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BLove,NMCL_EE_PASSPORT,/_IT_MKT/SWAT/NMCL_EE_PASSPORT,AUSLIVE SAMPLER TO ACTIVATE,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BLove,NMCL_SAMPLER_PII_MIX,/_IT_MKT/SWAT/NMCL_SAMPLER_PII_MIX,AUSLIVE SAMPLER TO ACTIVATE,DRICLARITYPII,hyperion_pii,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BLove,Net0_UDI_Sold_Contr_,/Data Servicing/Z_OLD_DAILY_ACCT_DATA_MGT/Net0_UDI_Sold_Contr_,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BLove,SHOWCASE MKT FLASH,/_IT_MKT/SHOWCASE_MARKETING/SHOWCASE MKT FLASH,Query Sales and Rec,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
BLove,SHOWCASE MKT FLASH,/_IT_MKT/SHOWCASE_MARKETING/SHOWCASE MKT FLASH,Query with SUS,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
DBrowdy,Pender Points at Month End,/Accounting/JOBS_AUTOMATED_ACCT/Pender Points at Month End,Pender Points Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
DBrowdy,Sampler Exception Reports,/Accounting/JOBS_AUTOMATED_ACCT/Sampler Exception Reports,ALT compared to Points purchased,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
DBrowdy,Sampler Exception Reports,/Accounting/JOBS_AUTOMATED_ACCT/Sampler Exception Reports,All points compared to points purch,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
DBrowdy,Sampler Exception Reports,/Accounting/JOBS_AUTOMATED_ACCT/Sampler Exception Reports,Contracts for point issues,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
DBrowdy,Sampler Exception Reports,/Accounting/JOBS_AUTOMATED_ACCT/Sampler Exception Reports,No Member Contract ID,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
IBallesteros,Escrow Refund 120118.bqy,/Financial Services/Escrow/Escrow Refund 120118.bqy,Query2,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
ILucy,Second Day Business SUS w_Fees auslive ver 01-11-10.bqy,/Financial Services/Escrow/Second Day Business SUS w_Fees auslive ver 01-11-10.bqy,Main Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JBolger,EU ACT contracts for the period.bqy,/Accounting/Finance and Accounting EU/EU ACT contracts for the period.bqy,Query2,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JBolger,EU PEN contracts as of date.bqy,/Accounting/Finance and Accounting EU/EU PEN contracts as of date.bqy,Query2,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JBolger,EU PEN contracts as of date.bqy,/Accounting/Finance and Accounting EU/EU PEN contracts as of date.bqy,Query3,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JBolger,EU SUS contracts as of date.bqy,/Accounting/Finance and Accounting EU/EU SUS contracts as of date.bqy,Query2,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JBolger,EU SUS contracts as of date.bqy,/Accounting/Finance and Accounting EU/EU SUS contracts as of date.bqy,Query3,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JBolger,InvSls_OwnerList,/Europe/Accounts Europe/UK_AcctsDev/Inventory/InvSls_OwnerList,Q_Final,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JBolger,Sales_GreekPoints,/Europe/Accounts Europe/UK_AcctsDev/Inventory/Sales_GreekPoints,Q_CloseDate,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JBolger,Sales_GreekPoints,/Europe/Accounts Europe/UK_AcctsDev/Inventory/Sales_GreekPoints,Q_CxlDate,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JBolger,Sales_GreekPoints,/Europe/Accounts Europe/UK_AcctsDev/Inventory/Sales_GreekPoints,Q_IOWDate,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JeHodges,Club Inventory Contract Report ver 12-29-11.bqy,/Yield Management/Club Inventory US/Club Inventory Contract Report ver 12-29-11.bqy,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JeHodges,ICR w RCI Lead,/Yield Management/Inventory Ops/ICR w RCI Lead,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
JesGonzalez,Inv by contr.bqy,/Financial Services/Sales Inventory/Inv by contr.bqy,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,!SalesEscrowCancelResc-Report_v1_102214[1],/Financial Services/Escrow/Jobs Escrow/!SalesEscrowCancelResc-Report_v1_102214[1],Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,EU to US and US to EU upgrades based on sold date ver 11-08-12,/Data Servicing/Jobs Data Servicing/EU to US and US to EU upgrades based on sold date ver 11-08-12,EU to US UPG Qry,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,EU to US and US to EU upgrades based on sold date ver 11-08-12,/Data Servicing/Jobs Data Servicing/EU to US and US to EU upgrades based on sold date ver 11-08-12,US to EU Upg Qry,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,GVC Upgrades Job 11-06-08,/Financial Services/Central Contracts/Jobs Central Contracts/GVC Upgrades Job 11-06-08,Upgrade Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,IOW-CXL Rescission Exception report,/Financial Services/Central Contracts/Jobs Central Contracts/IOW-CXL Rescission Exception report,Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,Island one cxld and converted to club 03.27.14,/Club Operations/Jobs Club Operations/Island one cxld and converted to club 03.27.14,MTD cxl,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,Island one cxld and converted to club 03.27.14,/Club Operations/Jobs Club Operations/Island one cxld and converted to club 03.27.14,YTD cxl,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,MDR Rescissions,/Financial Services/Sales Inventory/Jobs Sales Inventory/MDR Rescissions,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,RSC Contracts with Sampler Equity,/Financial Services/Central Contracts/Jobs Central Contracts/RSC Contracts with Sampler Equity,Query2,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,Wrap Rescissions,/Financial Services/Central Contracts/Jobs Central Contracts/Wrap Rescissions,Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,_3_Activation-Report_v1_monthly.bqy,/Financial Services/Escrow/Jobs Escrow/_3_Activation-Report_v1_monthly.bqy,Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MLeyeza,_4_Escrow-Cancellations-Rescissions_v1.bqy,/Financial Services/Escrow/Jobs Escrow/_4_Escrow-Cancellations-Rescissions_v1.bqy,Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
MaHernandez,Second Day Business SUS w_Fees auslive ver 01-11-10.bqy,/Financial Services/Escrow/Second Day Business SUS w_Fees auslive ver 01-11-10.bqy,Main Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,ACT Sales,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,Sales,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
RFregeau,PR Pkgs & Volume CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Pkgs & Volume CAL,Cancels,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
RFregeau,PR Pkgs & Volume CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Pkgs & Volume CAL,Sales,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Cancels,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Sales,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
RFregeau,SKIP Sales & Cancel CAL,/NMC/National Marketing Center/Rob/SKIP V2/SKIP Sales & Cancel CAL,3 Tour Sale qry,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
RFregeau,Vendor Summary,/NMC/National Marketing Center/Rob/Weekly/Vendor Summary,KIK List qry,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
RFregeau,Vendor Summary,/NMC/National Marketing Center/Rob/Weekly/Vendor Summary,Tour Cancel Final qry,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
RFregeau,Vendor Summary,/NMC/National Marketing Center/Rob/Weekly/Vendor Summary,Tour Cancel Sale qry,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
RFregeau,Vendor Summary,/NMC/National Marketing Center/Rob/Weekly/Vendor Summary,Tour Sale qry,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
SoRojas,Second Day Business SUS w_Fees auslive ver 01-11-10.bqy,/Financial Services/Escrow/Second Day Business SUS w_Fees auslive ver 01-11-10.bqy,Main Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
TKrueger,Atlas_Test_Contr_Substat_,/_IT_MKT/DAILY/Atlas_Test_Contr_Substat_,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
TStash,Sampler Engaugement PTE,/NMC/Sampler Engaugement PTE,Query Sampler Contracts,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
TStash,Sampler Engaugement PTE,/NMC/Sampler Engaugement PTE,Query Sampler Contracts 270 Ltr,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
TStash,Sampler Engaugement PTE,/NMC/Sampler Engaugement PTE,Query Sampler Contracts 60 Ltr,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
TStash,Sampler Engaugement PTE,/NMC/Sampler Engaugement PTE,Query Sampler Contracts2,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
asalgado,Club Inventory Contract Report ver 06-07-10,/Yield Management/Club Inventory US/Club Inventory Contract Report ver 06-07-10,Query,AUSLIVE,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
asalgado,Updated Club Inventory Contract Report ver 08-28-2012.bqy,/Yield Management/Updated Club Inventory Contract Report ver 08-28-2012.bqy,Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
atalcott,Interval Inventory Rollforward w Trust Points-test Backup 5-23-18,/Accounting/Inventory Accounting/Interval Inventory Rollforward w Trust Points-test Backup 5-23-18,Interval Inventory Roll Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
atalcott,Point Inventory Rollforwardtest Backup 5-23-18,/Accounting/Inventory Accounting/Point Inventory Rollforwardtest Backup 5-23-18,Point Inventory Roll Query,DRIATLASREPORT,hyperion,PREMIER.P_CONTRACT_HISTORY,P_CONTRACT_HISTORY,PREMIER
