USER_NAME,OBJECT_NAME,OBJECT_PATH,QUERY_NAME,DATASOURCE,DB_USER,TABLE_NAME
KTennent,Daily Lock Box Report JOB_New,/Financial Services/Payment Processing/Jobs Payment Processing/Daily Lock Box Report JOB_New,[Q]Loan,DRISQLC_FinReporting,hyperion_svc,DBO.HAR_IF_LOCKBOX_STAT
malvarenga,Daily Lock Box Report JOB_New,/Financial Services/Payment Processing/Jobs Payment Processing/Daily Lock Box Report JOB_New,[Q]Loan,DRISQLC_FinReporting,hyperion_svc,DBO.HAR_IF_LOCKBOX_STAT
EBantug,ILX Resort Funding Loans_Reload.bqy,/Financial Services/Payment Processing/ILX Resort Funding Loans_Reload.bqy,Query,SUNFIN,hyperion_svc,DBO.ILX_RESORT_FUNDING_LOANS
BLove,DRI_ACXIOM_PROJECTS OWNED_NUM_01_PII_NOT,/_IT_MKT/ACXIOM/DRI_ACXIOM_PROJECTS OWNED_NUM_01_PII_NOT,Query,FINREPORTINGPII,hyperion_svc,DBO.INF_DB_LEAD_AREA
BLove,Z_DRI_ACXIOM_SC_DISTANCE_CUST_AXNEW,/_IT_MKT/ACXIOM/Z_DRI_ACXIOM_SC_DISTANCE_CUST_AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.INF_DB_LEAD_AREA
BLove,Z_DRI_ACXIOM_SC_DISTANCE_PROS_1_AXNEW,/_IT_MKT/ACXIOM/Z_DRI_ACXIOM_SC_DISTANCE_PROS_1_AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.INF_DB_LEAD_AREA
BLove,Z_DRI_ACXIOM_SC_DISTANCE_PROS_2_AXNEW,/_IT_MKT/ACXIOM/Z_DRI_ACXIOM_SC_DISTANCE_PROS_2_AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.INF_DB_LEAD_AREA
BLove,Z_DRI_ACXIOM_SC_DISTANCE_PROS_3_AXNEW,/_IT_MKT/ACXIOM/Z_DRI_ACXIOM_SC_DISTANCE_PROS_3_AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.INF_DB_LEAD_AREA
BLove,Z_DRI_ACXIOM_SC_DISTANCE_PROS_4_AXNEW,/_IT_MKT/ACXIOM/Z_DRI_ACXIOM_SC_DISTANCE_PROS_4_AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.INF_DB_LEAD_AREA
BLove,Z_DRI_ACXIOM_SC_DISTANCE_PROS_5_AXNEW,/_IT_MKT/ACXIOM/Z_DRI_ACXIOM_SC_DISTANCE_PROS_5_AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.INF_DB_LEAD_AREA
BLove,Z_DRI_ACXIOM_SC_DISTANCE_PROS_6_AXNEW,/_IT_MKT/ACXIOM/Z_DRI_ACXIOM_SC_DISTANCE_PROS_6_AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.INF_DB_LEAD_AREA
BLove,Z_DRI_ACXIOM_SC_DISTANCE_PROS_7_AXNEW,/_IT_MKT/ACXIOM/Z_DRI_ACXIOM_SC_DISTANCE_PROS_7_AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.INF_DB_LEAD_AREA
BLove,Z_DRI_ACXIOM_SC_DISTANCE_PROS_AXNEW8,/_IT_MKT/ACXIOM/Z_DRI_ACXIOM_SC_DISTANCE_PROS_AXNEW8,Query,FINREPORTINGPII,hyperion_svc,DBO.INF_DB_LEAD_AREA
atalcott,Interval Inventory Rollforward w Trust Points-test Backup 5-23-18,/Accounting/Inventory Accounting/Interval Inventory Rollforward w Trust Points-test Backup 5-23-18,Point Inventory Roll Query,DRISQLC_FinReporting,hyperion_svc,DBO.INV_TRANSFERTOTRUSTPOINTS
DoEvangelista,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,HOA4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOACONTRINVENTORY
MariMorales,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,HOA4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOACONTRINVENTORY
atalcott,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,HOA4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOACONTRINVENTORY
pamason,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,HOA4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOACONTRINVENTORY
MLeyeza,TrustDollarandPoints2020_05312020,/Data Servicing/Jobs Data Servicing/IRAA/TrustDollarandPoints2020_05312020,HOA2,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOA_MF_DLQ_BAL
MariMorales,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,HOA2,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOA_MF_DLQ_BAL
MLeyeza,TrustDollarandPoints2020_05312020,/Data Servicing/Jobs Data Servicing/IRAA/TrustDollarandPoints2020_05312020,HOA3,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOA_MF_DLQ_ROLL
MariMorales,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,HOA3,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOA_MF_DLQ_ROLL
MLeyeza,TrustDollarandPoints2020_05312020,/Data Servicing/Jobs Data Servicing/IRAA/TrustDollarandPoints2020_05312020,HOA1,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOA_MF_ROLL
MariMorales,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,HOA1,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOA_MF_ROLL
DoEvangelista,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,HOA4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOA_PTS_DLQ_ROLL
MLeyeza,TrustDollarandPoints2020_05312020,/Data Servicing/Jobs Data Servicing/IRAA/TrustDollarandPoints2020_05312020,HOA4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOA_PTS_DLQ_ROLL
MariMorales,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,HOA4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOA_PTS_DLQ_ROLL
atalcott,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,HOA4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOA_PTS_DLQ_ROLL
pamason,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,HOA4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_HOA_PTS_DLQ_ROLL
yachavez,MPP,/Financial Services/DRFS/YC LAB/MPP,MMP_ROLL2,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_MMP_ROLL
ChPeralta,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,Trust2,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_MF_DLQ_BAL
MLeyeza,TrustDollarandPoints2020_05312020,/Data Servicing/Jobs Data Servicing/IRAA/TrustDollarandPoints2020_05312020,Trust2,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_MF_DLQ_BAL
ChPeralta,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,Trust3,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_MF_DLQ_ROLL
MLeyeza,TrustDollarandPoints2020_05312020,/Data Servicing/Jobs Data Servicing/IRAA/TrustDollarandPoints2020_05312020,Trust3,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_MF_DLQ_ROLL
ChPeralta,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,Trust1,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_MF_ROLL
MLeyeza,TrustDollarandPoints2020_05312020,/Data Servicing/Jobs Data Servicing/IRAA/TrustDollarandPoints2020_05312020,Trust1,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_MF_ROLL
ChPeralta,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,Trust5,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_PTS_DLQ_ROLL
DoEvangelista,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,Trust5,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_PTS_DLQ_ROLL
MLeyeza,TrustDollarandPoints2020_05312020,/Data Servicing/Jobs Data Servicing/IRAA/TrustDollarandPoints2020_05312020,Trust5,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_PTS_DLQ_ROLL
atalcott,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,Trust5,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_PTS_DLQ_ROLL
ChPeralta,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,Trust4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_PTS_ROLL
DoEvangelista,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,Trust4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_PTS_ROLL
MLeyeza,TrustDollarandPoints2020_05312020,/Data Servicing/Jobs Data Servicing/IRAA/TrustDollarandPoints2020_05312020,Trust4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_PTS_ROLL
pamason,IRAA_TRUST_HOA_Dollar_and_Points.bqy,/Accounting/Inventory Accounting/IRAA_TRUST_HOA_Dollar_and_Points.bqy,Trust4,DRISQLC_FinReporting,hyperion_svc,DBO.IRAA_TRUST_PTS_ROLL
CrChow,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - Club,DRISQLC_FinReporting,hyperion_svc,DBO.JDH_COLLECTOR_INDEX
CrChow,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - HOA,DRISQLC_FinReporting,hyperion_svc,DBO.JDH_COLLECTOR_INDEX
CrChow,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - Loans,DRISQLC_FinReporting,hyperion_svc,DBO.JDH_COLLECTOR_INDEX
DSchetter,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - Club,DRISQLC_FinReporting,hyperion_svc,DBO.JDH_COLLECTOR_INDEX
DSchetter,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - HOA,DRISQLC_FinReporting,hyperion_svc,DBO.JDH_COLLECTOR_INDEX
DSchetter,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - Loans,DRISQLC_FinReporting,hyperion_svc,DBO.JDH_COLLECTOR_INDEX
MLeyeza,Collections Money and Volume Moved by Category Report - DEVELOPMENT,/Financial Services/Collections/Jobs Collections/Collections Money and Volume Moved by Category Report - DEVELOPMENT,Q_CollectorIndex,DRISQLC_FinReporting,hyperion_svc,DBO.JDH_COLLECTOR_INDEX
DSchetter,Cash vs Financed DDP breakdown Query,/Data Servicing/Dan/Cash vs Financed DDP breakdown Query,Query,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
DSchetter,Cash vs Financed DDP breakdown Query,/Data Servicing/Dan/Cash vs Financed DDP breakdown Query,Query FINAL,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
DSchetter,Cash vs Financed DDP breakdown Query,/Data Servicing/Dan/Cash vs Financed DDP breakdown Query,Query2,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
DSchetter,Cash vs Financed DDP breakdown Query,/Data Servicing/Dan/Cash vs Financed DDP breakdown Query,Query3,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
DSchetter,ME Hurdle 09.16.20 NLS.bqy,/Data Servicing/Dan/ME Hurdle 09.16.20 NLS.bqy,Query,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
DSchetter,ME Hurdle 09.16.20 NLS.bqy,/Data Servicing/Dan/ME Hurdle 09.16.20 NLS.bqy,Query FINAL,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
DSchetter,ME Hurdle 09.16.20 NLS.bqy,/Data Servicing/Dan/ME Hurdle 09.16.20 NLS.bqy,Query2,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
DSchetter,ME Hurdle 09.16.20 NLS.bqy,/Data Servicing/Dan/ME Hurdle 09.16.20 NLS.bqy,Query3,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
LCaro,Cash Vs Finance,/Financial Services/DRFS/120 DPD Queries/Cash Vs Finance,Cash Vs Finance,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
LCaro,Originations Boarded Data.bqy,/Financial Services/DRFS/120 DPD Queries/Originations Boarded Data.bqy,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
LCaro,Originations Boarded Data.bqy,/Financial Services/DRFS/LGonzalez/Originations Boarded Data.bqy,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
RoRemak,Boarded Loan Originatons,/Financial Services/DRFS/ROBS QUERIES/New Folder/Boarded Loan Originatons,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
RoRemak,Boarded Loan Originatons,/Financial Services/DRFS/ROBS QUERIES/New Folder/RR - Portfolio Stats & Aging 120DPD-SLIM,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
RoRemak,Cash Vs Finance,/Financial Services/DRFS/120 DPD Queries/Cash Vs Finance,Cash Vs Finance,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
RoRemak,Originations Boarded Data.bqy,/Financial Services/DRFS/120 DPD Queries/Originations Boarded Data.bqy,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
RoRemak,RR - Originations Boarded Data.bqy,/Financial Services/DRFS/ROBS QUERIES/RR - Originations Boarded Data.bqy,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
maream,Boarded Loan Originatons,/Financial Services/DRFS/ROBS QUERIES/New Folder/Boarded Loan Originatons,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
maream,Originations Boarded Data.bqy,/Financial Services/DRFS/120 DPD Queries/Originations Boarded Data.bqy,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
yachavez,Originations Boarded Data.bqy,/Financial Services/DRFS/120 DPD Queries/Originations Boarded Data.bqy,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
yachavez,SalesToOriginationsWalkdown,/Financial Services/DRFS/120 DPD Queries/SalesToOriginationsWalkdown,FINAL,DRISQLC_FinReporting,hyperion_svc,DBO.K_SALES_RECON
BHarris,CorePayments2020.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/CorePayments2020.bqy,Base Query,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
BHarris,DROwnerFamiliesAnalysisMaster.bqy,/Club Operations/PMR Data Conversion/DROwnerFamiliesAnalysisMaster.bqy,Query - Date 1,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
BHarris,MemberListingAdd.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/MemberListingAdd.bqy,Query2,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
BHarris,PlatHostReport.bqy,/Club Operations/PMR Data Conversion/PlatHostReport.bqy,Base Query,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
BHarris,YashRollover.bqy,/Club Operations/PMR Data Conversion/YashRollover.bqy,Base Query,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
BLove,DRI OWNER COUNTS TO ACXIOM_PII_MIX,/_IT_MKT/ACXIOM/DRI OWNER COUNTS TO ACXIOM_PII_MIX,Query,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
BLove,NMCL_ACXIOM_PROS_FPS_PII_MIX,/_IT_MKT/SWAT/NMCL_ACXIOM_PROS_FPS_PII_MIX,Query AUSLIVE,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
BLove,NMCL_NMO_OTHER_PII_MIX,/_IT_MKT/SWAT/NMCL_NMO_OTHER_PII_MIX,Query,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
BLove,NMCL_NON_OWNER_REFERRAL_SAMSON,/_IT_MKT/SWAT/NMCL_NON_OWNER_REFERRAL_SAMSON,Query AUSLIVE,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
BLove,NMCL_REFERRAL_EU_PII_MIX,/_IT_MKT/EU/NMCL_REFERRAL_EU_PII_MIX,Query FIN RPT,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
BLove,NMCL_REFERRAL_PII_NOT,/_IT_MKT/SWAT/NMCL_REFERRAL_PII_NOT,Query AUSLIVE,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
BLove,NMCL_TO_ACTIVATE NEW FEB22 2012_NON OWNER TAC_PII_MIX,/_IT_MKT/SWAT/NMCL_TO_ACTIVATE NEW FEB22 2012_NON OWNER TAC_PII_MIX,Query,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
BLove,USA_OWNER_REFERRAL_YOY,/ORL_REFERRAL/USA_OWNER_REFERRAL_YOY,Query,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
CrChow,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - Club,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
CrChow,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - HOA,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
DSchetter,AUTO DEBIT PMT V3.bqy,/Data Servicing/Dan/AUTO DEBIT PMT V3.bqy,OWN Address PII,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
DSchetter,Ownership Resale Transfers,/Financial Services/Sales Inventory/Jobs Sales Inventory/Ownership Resale Transfers,Q_CurrentYearResales,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
DSchetter,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - Club,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
DSchetter,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - HOA,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
JesGonzalez,Address Data by Atlas User Contr Number,/Financial Services/Sales Inventory/Address Data by Atlas User Contr Number,Query,SUNFIN,hyperion_svc,DBO.LED_ADDRESS
KKurtz,NMCL_TNB_Z_PII_MIX,/_IT_MKT/SWAT/NMCL_TNB_Z_PII_MIX,Query AUSLIVE,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
MLeyeza,Conduit 2008_,/Data Servicing/Jobs Data Servicing/Conduit 2008_,Query LIT,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
MLeyeza,Issue#3463-ClubDelinquentOpenResQuery,/Financial Services/Collections/Jobs Collections/Issue#3463-ClubDelinquentOpenResQuery,Query,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
MLeyeza,Owner list by occupancy month,/Club Operations/Jobs Club Operations/Owner list by occupancy month,Q1 Raw Population,DRISQLC_FinReporting,hyperion_svc,DBO.LED_ADDRESS
MaSantana,Manager Spreadsheet Info ver 05-19-11.bqy,/Financial Services/Sales Inventory/Manager Spreadsheet Info ver 05-19-11.bqy,Query,SUNFIN,hyperion_svc,DBO.LED_ADDRESS
SuzHernandez,Address Data by Atlas User Contr Number,/Financial Services/Sales Inventory/Address Data by Atlas User Contr Number,Query,SUNFIN,hyperion_svc,DBO.LED_ADDRESS
TRadice,Address Data by Atlas User Contr Number,/Financial Services/Sales Inventory/Address Data by Atlas User Contr Number,Query,SUNFIN,hyperion_svc,DBO.LED_ADDRESS
jfrederickson,Sampler II Memberships,/Financial Services/Central Contracts/Sampler II Memberships,Query,SUNFIN,hyperion_svc,DBO.LED_ADDRESS
sfeiler,Leads to MERGE AXNEW_PII_NOT,/_IT_MKT/ACXIOM/Leads to MERGE AXNEW_PII_NOT,Query Final,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
ttrujillo,NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,/_IT_MKT/EU/NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,Query2,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
ttrujillo,NMCL_PAST_STAY_NO_TOUR_20160613,/_IT_MKT/SWAT/NMCL_PAST_STAY_NO_TOUR_20160613,Query2,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
ttrujillo,NMCL_PUR_LEAD58_PII_MIX,/_IT_MKT/SWAT/NMCL_PUR_LEAD58_PII_MIX,Query AUSLIVE,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
ttrujillo,NMCL_PUR_LEAD58_PII_MIX,/_IT_MKT/SWAT/NMCL_PUR_LEAD58_PII_MIX,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
ttrujillo,NMCL_STAY_NO_TOUR SAMSON OLD NOT DNC_NEW20160609,/_IT_MKT/SWAT/NMCL_STAY_NO_TOUR SAMSON OLD NOT DNC_NEW20160609,Query2,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
ttrujillo,THE_OWNER KITS 2012 AXNEW,/_IT_MKT/ACXIOM/THE_OWNER KITS 2012 AXNEW,Query ADDR,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
ttrujillo,THE_OWNER_KITS_NOT_SENT_ADDR_UNDELIVABLE AXNEW,/_IT_MKT/ACXIOM/THE_OWNER_KITS_NOT_SENT_ADDR_UNDELIVABLE AXNEW,Query ADDR,FINREPORTINGPII,hyperion_svc,DBO.LED_ADDRESS
BHarris,MemberListingAdd.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/MemberListingAdd.bqy,Query2,DRISQLC_FinReporting,hyperion_svc,DBO.LED_COUNTY
JesGonzalez,Address Data by Atlas User Contr Number,/Financial Services/Sales Inventory/Address Data by Atlas User Contr Number,Query,SUNFIN,hyperion_svc,DBO.LED_COUNTY
MLeyeza,Owner list by occupancy month,/Club Operations/Jobs Club Operations/Owner list by occupancy month,Q1 Raw Population,DRISQLC_FinReporting,hyperion_svc,DBO.LED_COUNTY
SuzHernandez,Address Data by Atlas User Contr Number,/Financial Services/Sales Inventory/Address Data by Atlas User Contr Number,Query,SUNFIN,hyperion_svc,DBO.LED_COUNTY
TRadice,Address Data by Atlas User Contr Number,/Financial Services/Sales Inventory/Address Data by Atlas User Contr Number,Query,SUNFIN,hyperion_svc,DBO.LED_COUNTY
BLove,NMCL_OWN_EU_Z_PHONE,/_IT_MKT/EU/NMCL_OWN_EU_Z_PHONE,Query SunFin,SUNFIN,hyperion_svc,DBO.LED_NATIONALITY
ttrujillo,NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,/_IT_MKT/EU/NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,Query2,FINREPORTINGPII,hyperion_svc,DBO.LED_NATIONALITY
BHarris,MemberListingAdd.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/MemberListingAdd.bqy,Query2,DRISQLC_FinReporting,hyperion_svc,DBO.LED_PROVINCE
JesGonzalez,Address Data by Atlas User Contr Number,/Financial Services/Sales Inventory/Address Data by Atlas User Contr Number,Query,SUNFIN,hyperion_svc,DBO.LED_PROVINCE
MLeyeza,Owner list by occupancy month,/Club Operations/Jobs Club Operations/Owner list by occupancy month,Q1 Raw Population,DRISQLC_FinReporting,hyperion_svc,DBO.LED_PROVINCE
SuzHernandez,Address Data by Atlas User Contr Number,/Financial Services/Sales Inventory/Address Data by Atlas User Contr Number,Query,SUNFIN,hyperion_svc,DBO.LED_PROVINCE
TRadice,Address Data by Atlas User Contr Number,/Financial Services/Sales Inventory/Address Data by Atlas User Contr Number,Query,SUNFIN,hyperion_svc,DBO.LED_PROVINCE
BHarris,CorePayments2020.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/CorePayments2020.bqy,Base Query,DRISQLC_FinReporting,hyperion_svc,DBO.LED_STATE
BHarris,DROwnerFamiliesAnalysisMaster.bqy,/Club Operations/PMR Data Conversion/DROwnerFamiliesAnalysisMaster.bqy,Query - Date 1,DRISQLC_FinReporting,hyperion_svc,DBO.LED_STATE
BHarris,MemberListingAdd.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/MemberListingAdd.bqy,Query2,DRISQLC_FinReporting,hyperion_svc,DBO.LED_STATE
BHarris,YashRollover.bqy,/Club Operations/PMR Data Conversion/YashRollover.bqy,Base Query,DRISQLC_FinReporting,hyperion_svc,DBO.LED_STATE
CrChow,7500pt Biennial Contracts,/Financial Services/Central Contracts/Jobs Central Contracts/7500pt Biennial Contracts,Query,DRISQLC_FinReporting,hyperion_svc,DBO.LINK_CONTR_NUM_TO_MBR_CONTR_ID
CrChow,Full Club CT1 Removal,/Financial Services/Central Contracts/Jobs Central Contracts/Full Club CT1 Removal,Query,DRISQLC_FinReporting,hyperion_svc,DBO.LINK_CONTR_NUM_TO_MBR_CONTR_ID
CrChow,Full Club OWN Recognition,/Financial Services/Central Contracts/Full Club OWN Recognition,Query,DRISQLC_FinReporting,hyperion_svc,DBO.LINK_CONTR_NUM_TO_MBR_CONTR_ID
CrChow,Introductions w Incorrect Club Member Type,/Financial Services/Central Contracts/Jobs Central Contracts/Introductions w Incorrect Club Member Type,Query,DRISQLC_FinReporting,hyperion_svc,DBO.LINK_CONTR_NUM_TO_MBR_CONTR_ID
DSchetter,Parent Mbr Type with Mbr Type CT1,/Financial Services/Central Contracts/Jobs Central Contracts/Parent Mbr Type with Mbr Type CT1,Query,DRISQLC_FinReporting,hyperion_svc,DBO.LINK_CONTR_NUM_TO_MBR_CONTR_ID
